image,ground_truth,ocr_text,is_correct,confidence,config_id,use_angle_cls,lang,use_gpu,ocr_version
"1755867725_0.91_(51, 109, 3)_V8J-173.jpg",V8J-173,V8J-17,False,0.84670490026474,4,False,es,True,PP-OCRv4
"1755871447_0.9_(48, 101, 3)_V5S-570.jpg",V5S-570,V5S-570,True,0.9665274024009705,4,False,es,True,PP-OCRv4
"1755866484_0.9_(50, 104, 3)_Z3T-663.jpg",Z3T-663,Z3T-663,True,0.8332401514053345,4,False,es,True,PP-OCRv4
"1755870783_0.9_(48, 98, 3)_Z8C-206.jpg",Z8C-206,Z8C-206,True,0.9675776362419128,4,False,es,True,PP-OCRv4
"1755868110_0.91_(128, 129, 3)_L5J-714.jpg",Z5J-714,15J-714,False,0.7225054502487183,4,False,es,True,PP-OCRv4
"1755812550_0.91_(55, 108, 3)_Z2Q-310.jpg",Z2Q-310,220-310,False,0.9553025364875793,4,False,es,True,PP-OCRv4
"1755868141_0.9_(58, 111, 3)_Z3J-707.jpg",Z3J-707,73J-702,False,0.949217677116394,4,False,es,True,PP-OCRv4
"1755819341_0.9_(51, 109, 3)_D2E-683.jpg",D2E-683,D2E-683,True,0.9053020477294922,4,False,es,True,PP-OCRv4
"1755868390_0.9_(59, 110, 3)_A7V-766.jpg",A7V-766,17V-766,False,0.9167706370353699,4,False,es,True,PP-OCRv4
"1755867797_0.9_(44, 90, 3)_D9Y-142.jpg",D9Y-142,19Y-142,False,0.9753236770629883,4,False,es,True,PP-OCRv4
"1755864056_0.9_(44, 94, 3)_BUX-273.jpg",BUX-273,BUX-273,True,0.9913021922111511,4,False,es,True,PP-OCRv4
"1755802142_0.9_(50, 100, 3)_D1I-153.jpg",D1I-153,D11-153,False,0.9904401898384094,4,False,es,True,PP-OCRv4
"1755800525_0.91_(45, 92, 3)_V9W-422.jpg",V9W-422,V9H-422,False,0.8959292769432068,4,False,es,True,PP-OCRv4
"1755871801_0.9_(47, 93, 3)_Z7S-679.jpg",Z7S-679,275-679,False,0.9168415069580078,4,False,es,True,PP-OCRv4
"1755872482_0.9_(58, 109, 3)_CJS-373.jpg",CJS-373,CJS-373,True,0.9953808188438416,4,False,es,True,PP-OCRv4
"1755801801_0.91_(46, 97, 3)_D70-364.jpg",D7O-364,D70-364,False,0.947271466255188,4,False,es,True,PP-OCRv4
"1755867103_0.9_(45, 90, 3)_ERA-728.jpg",ERA-728,ERA-728,True,0.9911259412765503,4,False,es,True,PP-OCRv4
"1755867708_0.91_(47, 94, 3)_Z3V-367.jpg",Z3V-367,Z3V-367,True,0.9236961603164673,4,False,es,True,PP-OCRv4
"1755812695_0.9_(48, 96, 3)_D9E-887.jpg",D9E-887,D9E-887,True,0.959075927734375,4,False,es,True,PP-OCRv4
"1755800446_0.9_(49, 100, 3)_Z8Y-837.jpg",Z8Y-837,Z8Y-837,True,0.9535219073295593,4,False,es,True,PP-OCRv4
"1755803327_0.9_(50, 100, 3)_X3E-141.jpg",X3E-141,X3E-141,True,0.9919587969779968,4,False,es,True,PP-OCRv4
"1755868169_0.91_(64, 112, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9816449880599976,4,False,es,True,PP-OCRv4
"1755802000_0.91_(48, 101, 3)_AMO-819.jpg",AMO-819,AM0-819,False,0.9581698179244995,4,False,es,True,PP-OCRv4
"1755869570_0.9_(51, 107, 3)_Z4Q-021.jpg",Z4Q-021,Z4Q-021,True,0.9597538709640503,4,False,es,True,PP-OCRv4
"1755866028_0.9_(47, 96, 3)_Z3P-398.jpg",Z3P-398,23P-398,False,0.9189648628234863,4,False,es,True,PP-OCRv4
"1755868040_0.9_(50, 96, 3)_BHG-267.jpg",BHG-267,BHG-262,False,0.9482678174972534,4,False,es,True,PP-OCRv4
"1755866701_0.91_(51, 100, 3)_Z5D-490.jpg",Z5D-490,750-490,False,0.8910017013549805,4,False,es,True,PP-OCRv4
"1755801578_0.9_(46, 94, 3)_VAN-508.jpg",VAN-508,VAN-508,True,0.9961787462234497,4,False,es,True,PP-OCRv4
"1755867248_0.91_(109, 119, 3)_Z5J-714.jpg",Z5J-714,25J-714,False,0.9497200846672058,4,False,es,True,PP-OCRv4
"1755803886_0.9_(45, 94, 3)_Z7X-826.jpg",Z7X-826,27X-826,False,0.9698830842971802,4,False,es,True,PP-OCRv4
"1755802629_0.9_(50, 106, 3)_AFL-039.jpg",AFL-039,AFL-039,True,0.9563813209533691,4,False,es,True,PP-OCRv4
"1755806984_0.9_(45, 92, 3)_Z5Z-532.jpg",Z5Z-532,Z5Z-532,True,0.9058219790458679,4,False,es,True,PP-OCRv4
"1755805048_0.9_(50, 96, 3)_VCL-405.jpg",VCL-405,VCL-405,True,0.9644879698753357,4,False,es,True,PP-OCRv4
"1755810246_0.9_(52, 98, 3)_BJL-400.jpg",BJU-400,BJU-400,True,0.9937280416488647,4,False,es,True,PP-OCRv4
"1755864638_0.91_(60, 109, 3)_B18-734.jpg",B18-734,B18-734,True,0.9139500260353088,4,False,es,True,PP-OCRv4
"1755866336_0.91_(46, 98, 3)_V8V-084.jpg",V8V-084,V8V-084,True,0.945609986782074,4,False,es,True,PP-OCRv4
"1755812435_0.9_(56, 114, 3)_ASD-757.jpg",A8D-757,AS0-157,False,0.7866610288619995,4,False,es,True,PP-OCRv4
"1755868503_0.91_(50, 98, 3)_Z6L-717.jpg",Z6U-717,Z6U-717,True,0.8840404152870178,4,False,es,True,PP-OCRv4
"1755868769_0.9_(57, 106, 3)_AZH-270.jpg",AZH-270,AZH-270,True,0.980617105960846,4,False,es,True,PP-OCRv4
"1755867850_0.91_(52, 100, 3)_C2U-205.jpg",C2U-205,C2U-205,True,0.9897816777229309,4,False,es,True,PP-OCRv4
"1755866170_0.9_(46, 92, 3)_BHP-297.jpg",BHP-297,BHP-297,True,0.9946988821029663,4,False,es,True,PP-OCRv4
"1755868683_0.9_(51, 101, 3)_Z3C-760.jpg",Z3C-760,73C-760,False,0.9403174519538879,4,False,es,True,PP-OCRv4
"1755864599_0.9_(58, 110, 3)_V7B-442.jpg",V7B-442,V7B-442,True,0.9594739675521851,4,False,es,True,PP-OCRv4
"1755812430_0.9_(63, 118, 3)_B3W-759.jpg",B3W-759,B3N-759,False,0.8973020911216736,4,False,es,True,PP-OCRv4
"1755810833_0.9_(40, 90, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.919647753238678,4,False,es,True,PP-OCRv4
"1755868632_0.91_(44, 95, 3)_A9C-789.jpg",A9C-789,49C-789,False,0.9585782289505005,4,False,es,True,PP-OCRv4
"1755802859_0.9_(50, 97, 3)_Z3P-000.jpg",Z3P-000,Z3P-000,True,0.8919466137886047,4,False,es,True,PP-OCRv4
"1755806300_0.9_(50, 101, 3)_AOT-720.jpg",A0T-720,A0T-720,True,0.8552313446998596,4,False,es,True,PP-OCRv4
"1755801798_0.92_(53, 103, 3)_Z6K-059.jpg",Z6K-059,Z6K-059,True,0.985116183757782,4,False,es,True,PP-OCRv4
"1755803417_0.9_(46, 96, 3)_Z1E-728.jpg",Z1E-728,Z1E-728,True,0.9377711415290833,4,False,es,True,PP-OCRv4
"1755870240_0.9_(58, 108, 3)_Z6K-411.jpg",Z6K-411,Z6K-411,True,0.9434670805931091,4,False,es,True,PP-OCRv4
"1755807852_0.91_(53, 108, 3)_Z6W-329.jpg",Z6W-329,Z6H-329,False,0.950228214263916,4,False,es,True,PP-OCRv4
"1755872559_0.9_(52, 107, 3)_Z4K-739.jpg",Z4K-739,74K-739,False,0.9810912013053894,4,False,es,True,PP-OCRv4
"1755801306_0.91_(47, 102, 3)_Z8L-888.jpg",Z8U-888,Z8U-888,True,0.9240664839744568,4,False,es,True,PP-OCRv4
"1755801207_0.91_(48, 101, 3)_Z3P-791.jpg",Z3P-791,73P-791,False,0.946135938167572,4,False,es,True,PP-OCRv4
"1755872828_0.9_(49, 94, 3)_Z2Q-310.jpg",Z2Q-310,Z20-310,False,0.9170975685119629,4,False,es,True,PP-OCRv4
"1755866708_0.9_(47, 95, 3)_Z7T-469.jpg",Z7T-469,27T-469,False,0.9824643135070801,4,False,es,True,PP-OCRv4
"1755867500_0.9_(48, 110, 3)_A8D-764.jpg",A8D-764,A8D-764,True,0.9300797581672668,4,False,es,True,PP-OCRv4
"1755868467_0.91_(46, 93, 3)_V8B-614.jpg",V8B-614,18B-614,False,0.9641531109809875,4,False,es,True,PP-OCRv4
"1755802534_0.9_(41, 91, 3)_V4E-442.jpg",V4E-442,V4E-442,True,0.9324151873588562,4,False,es,True,PP-OCRv4
"1755866307_0.91_(48, 96, 3)_Z50-343.jpg",Z50-343,750-343,False,0.9944879412651062,4,False,es,True,PP-OCRv4
"1755806406_0.9_(47, 101, 3)_A4S-720.jpg",A4S-720,A4S-720,True,0.9823556542396545,4,False,es,True,PP-OCRv4
"1755872552_0.91_(62, 109, 3)_77V-417.jpg",Z7V-417,27V-417,False,0.8265475630760193,4,False,es,True,PP-OCRv4
"1755803044_0.9_(63, 111, 3)_Z6U-717.jpg",Z6U-717,Z6U-717,True,0.9498556852340698,4,False,es,True,PP-OCRv4
"1755866848_0.9_(47, 97, 3)_VCA-701.jpg",VCA-701,VCA-701,True,0.9793199300765991,4,False,es,True,PP-OCRv4
"1755863881_0.9_(50, 100, 3)_X3J-746.jpg",X3J-746,K3J-746,False,0.9287815093994141,4,False,es,True,PP-OCRv4
"1755867414_0.91_(55, 107, 3)_X50-334.jpg",X5O-334,X50-334,False,0.9808715581893921,4,False,es,True,PP-OCRv4
"1755868130_0.9_(49, 101, 3)_14E-442.jpg",V4E-442,14E-442,False,0.9931643605232239,4,False,es,True,PP-OCRv4
"1755800450_0.9_(48, 96, 3)_Z7V-290.jpg",Z7V-290,Z7V-290,True,0.935188353061676,4,False,es,True,PP-OCRv4
"1755867780_0.9_(60, 111, 3)_Z6W-329.jpg",Z6W-329,Z6H-329,False,0.8757821917533875,4,False,es,True,PP-OCRv4
"1755804516_0.92_(61, 118, 3)_Z1A-640.jpg",Z1A-640,21A-640,False,0.841757595539093,4,False,es,True,PP-OCRv4
"1755806243_0.91_(58, 110, 3)_Z7U-178.jpg",Z7U-178,Z7U-178,True,0.9272165894508362,4,False,es,True,PP-OCRv4
"1755864196_0.9_(51, 99, 3)_X4L-304.jpg",X4L-304,X4L-304,True,0.9722886085510254,4,False,es,True,PP-OCRv4
"1755807470_0.91_(141, 148, 3)_A5U-739.jpg",A5U-739,A5U-739,True,0.9777296185493469,4,False,es,True,PP-OCRv4
"1755803016_0.9_(43, 91, 3)_V6J-526.jpg",V6J-526,V6J-526,True,0.9894679188728333,4,False,es,True,PP-OCRv4
"1755867315_0.91_(51, 98, 3)_F5H-768.jpg",F5H-768,C5H-768,False,0.8890552520751953,4,False,es,True,PP-OCRv4
"1755801210_0.9_(49, 104, 3)_X3A-006.jpg",X3A-006,X3A-006,True,0.9913477301597595,4,False,es,True,PP-OCRv4
"1755869386_0.9_(49, 97, 3)_V7C-801.jpg",V7C-801,V7C-801,True,0.926698625087738,4,False,es,True,PP-OCRv4
"1755867182_0.9_(47, 92, 3)_Z6D-275.jpg",Z6D-275,26D-275,False,0.9411965012550354,4,False,es,True,PP-OCRv4
"1755867847_0.9_(54, 106, 3)_X4H-195.jpg",X4H-195,X4H-195,True,0.9098607301712036,4,False,es,True,PP-OCRv4
"1755868213_0.9_(47, 100, 3)_A5E-785.jpg",A5E-785,A5E-785,True,0.9541698098182678,4,False,es,True,PP-OCRv4
"1755808117_0.9_(49, 100, 3)_Z1I-540.jpg",Z1I-540,Z11-540,False,0.9373701810836792,4,False,es,True,PP-OCRv4
"1755863927_0.91_(46, 96, 3)_71H-700.jpg",71H-700,1H-700,False,0.8756065368652344,4,False,es,True,PP-OCRv4
"1755867825_0.91_(45, 104, 3)_FOY-519.jpg",F0Y-519,OY-519,False,0.8562933802604675,4,False,es,True,PP-OCRv4
"1755807907_0.9_(52, 99, 3)_C6M-147.jpg",C6M-147,C6M-147,True,0.9705885052680969,4,False,es,True,PP-OCRv4
"1755872417_0.9_(49, 93, 3)_B31-104.jpg",B3I-104,B31-104,False,0.9917297959327698,4,False,es,True,PP-OCRv4
"1755868316_0.9_(56, 111, 3)_FOB-739.jpg",F0B-739,FOB-739,False,0.9849863648414612,4,False,es,True,PP-OCRv4
"1755869377_0.9_(48, 93, 3)_D2R-594.jpg",D2R-594,02R-594,False,0.9090744853019714,4,False,es,True,PP-OCRv4
"1755806839_0.91_(53, 104, 3)_Z2P-320.jpg",Z2P-320,Z2P-320,True,0.959847092628479,4,False,es,True,PP-OCRv4
"1755870154_0.91_(48, 105, 3)_Y1L-742.jpg",Y1L-742,Y1L-742,True,0.9460816383361816,4,False,es,True,PP-OCRv4
"1755808763_0.9_(54, 105, 3)_V5B-631.jpg",V5B-631,15B-631,False,0.9213104248046875,4,False,es,True,PP-OCRv4
"1755802433_0.9_(50, 98, 3)_V6Y-151.jpg",V6Y-151,V6Y-151,True,0.9828683137893677,4,False,es,True,PP-OCRv4
"1755801348_0.9_(50, 97, 3)_X1S-070.jpg",X1S-070,X1S-070,True,0.927432656288147,4,False,es,True,PP-OCRv4
"1755867776_0.9_(45, 95, 3)_750-460.jpg",Z5O-460,250-466,False,0.7874639630317688,4,False,es,True,PP-OCRv4
"1755866603_0.9_(46, 95, 3)_X1J-790.jpg",X1J-790,X1J-790,True,0.9790349006652832,4,False,es,True,PP-OCRv4
"1755810946_0.91_(51, 99, 3)_Z5H-549.jpg",Z5W-549,Z5W-549,True,0.9213468432426453,4,False,es,True,PP-OCRv4
"1755802759_0.91_(54, 107, 3)_Z8V-787.jpg",Z8V-787,Z8V-787,True,0.9473957419395447,4,False,es,True,PP-OCRv4
"1755873578_0.9_(56, 108, 3)_Z5X-789.jpg",Z5X-789,25X-789,False,0.9399555325508118,4,False,es,True,PP-OCRv4
"1755802632_0.9_(47, 101, 3)_Z7F-326.jpg",Z7F-326,27F-326,False,0.9332112669944763,4,False,es,True,PP-OCRv4
"1755813815_0.9_(44, 89, 3)_A1X-403.jpg",A1X-403,A1X-403,True,0.8561207056045532,4,False,es,True,PP-OCRv4
"1755801403_0.91_(54, 106, 3)_Z8B-617.jpg",Z8B-617,Z8B-617,True,0.9789908528327942,4,False,es,True,PP-OCRv4
"1755868462_0.9_(51, 102, 3)_V9N-697.jpg",V9N-697,19N-691,False,0.9117380380630493,4,False,es,True,PP-OCRv4
"1755801327_0.91_(49, 100, 3)_Z6X-411.jpg",Z6X-411,Z6X-411,True,0.9069637656211853,4,False,es,True,PP-OCRv4
"1755868027_0.9_(49, 95, 3)_AOH-798.jpg",A0W-798,10W-798,False,0.776393711566925,4,False,es,True,PP-OCRv4
"1755864701_0.9_(53, 106, 3)_V4R-602.jpg",V4R-602,14R-602,False,0.9860715866088867,4,False,es,True,PP-OCRv4
"1755871920_0.91_(63, 106, 3)_ASN-544.jpg",ASN-544,ASN-544,True,0.9960622787475586,4,False,es,True,PP-OCRv4
"1755804512_0.91_(39, 91, 3)_Z7T-469.jpg",Z7T-469,27T-469,False,0.9801074266433716,4,False,es,True,PP-OCRv4
"1755867812_0.9_(57, 102, 3)_X3T-626.jpg",X3T-626,K3T-626,False,0.985672652721405,4,False,es,True,PP-OCRv4
"1755806796_0.91_(44, 92, 3)_Z70-399.jpg",Z7O-399,270-399,False,0.9528115391731262,4,False,es,True,PP-OCRv4
"1755868621_0.9_(56, 104, 3)_BBW-631.jpg",BBW-631,BW-631,False,0.9775490164756775,4,False,es,True,PP-OCRv4
"1755810458_0.91_(50, 91, 3)_A2H-716.jpg",A2H-716,A2H-716,True,0.9752587676048279,4,False,es,True,PP-OCRv4
"1755866032_0.91_(52, 108, 3)_Z6X-220.jpg",Z6X-220,Z6X-220,True,0.9155648946762085,4,False,es,True,PP-OCRv4
"1755802099_0.91_(54, 108, 3)_Z6B-834.jpg",Z6B-834,26B-834,False,0.913487434387207,4,False,es,True,PP-OCRv4
"1755802033_0.91_(56, 107, 3)_CKS-489.jpg",CKS-489,CKS-489,True,0.9961155652999878,4,False,es,True,PP-OCRv4
"1755867772_0.9_(54, 102, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9737315773963928,4,False,es,True,PP-OCRv4
"1755870769_0.9_(49, 99, 3)_Z7W-377.jpg",Z7W-377,27W-377,False,0.9016221165657043,4,False,es,True,PP-OCRv4
"1755802410_0.91_(48, 95, 3)_BTB-292.jpg",BTB-292,BTB-292,True,0.9950591921806335,4,False,es,True,PP-OCRv4
"1755872559_0.9_(46, 103, 3)_74K-739.jpg",74K-739,74K-739,True,0.9852879643440247,4,False,es,True,PP-OCRv4
"1755800555_0.9_(44, 90, 3)_V8M-368.jpg",V8M-368,V8M-368,True,0.9878119230270386,4,False,es,True,PP-OCRv4
"1755801088_0.9_(50, 109, 3)_Z5T-282.jpg",Z5T-282,75T-282,False,0.9429224133491516,4,False,es,True,PP-OCRv4
"1755803875_0.91_(47, 102, 3)_ANJ-150.jpg",ANJ-150,ANJ-150,True,0.9972714185714722,4,False,es,True,PP-OCRv4
"1755867949_0.9_(62, 113, 3)_B3W-759.jpg",B3W-759,B3H-759,False,0.9822000861167908,4,False,es,True,PP-OCRv4
"1755802166_0.9_(45, 102, 3)_V2N-829.jpg",V2N-829,V2N-829,True,0.9806851744651794,4,False,es,True,PP-OCRv4
"1755806852_0.91_(66, 114, 3)_VBA-422.jpg",VBA-422,VBA-422,True,0.9952377676963806,4,False,es,True,PP-OCRv4
"1755867603_0.9_(46, 108, 3)_A4M-799.jpg",A4M-799,A4M-799,True,0.9864974021911621,4,False,es,True,PP-OCRv4
"1755804326_0.9_(47, 98, 3)_CO1-165.jpg",C0I-165,CO1-165,False,0.9824156761169434,4,False,es,True,PP-OCRv4
"1755867016_0.9_(47, 100, 3)_VOX-966.jpg",V0X-966,VOX-966,False,0.8942104578018188,4,False,es,True,PP-OCRv4
"1755867902_0.9_(50, 102, 3)_Z7U-115.jpg",Z7U-115,Z7U-115,True,0.9216156005859375,4,False,es,True,PP-OCRv4
"1755808300_0.9_(46, 91, 3)_AK1-784.jpg",AKI-784,AK1-784,False,0.9771378636360168,4,False,es,True,PP-OCRv4
"1755806307_0.9_(45, 91, 3)_T4M-134.jpg",T4M-134,T4M-134,True,0.9922613501548767,4,False,es,True,PP-OCRv4
"1755802328_0.9_(49, 98, 3)_Z7N-143.jpg",Z7N-143,Z7N-143,True,0.9776976704597473,4,False,es,True,PP-OCRv4
"1755801131_0.9_(56, 113, 3)_A9K-715.jpg",A9K-715,A9X-715,False,0.9778579473495483,4,False,es,True,PP-OCRv4
"1755802597_0.9_(48, 98, 3)_S1B-589.jpg",S1B-589,S1B-589,True,0.9897054433822632,4,False,es,True,PP-OCRv4
"1755801286_0.9_(71, 116, 3)_F7F-087.jpg",F7F-087,F7F-087,True,0.9807371497154236,4,False,es,True,PP-OCRv4
"1755800700_0.91_(48, 100, 3)_Z5Q-106.jpg",Z5Q-106,Z5Q-106,True,0.8968520760536194,4,False,es,True,PP-OCRv4
"1755866846_0.91_(61, 109, 3)_AMO-819.jpg",AMO-819,AMO-819,True,0.9317273497581482,4,False,es,True,PP-OCRv4
"1755806868_0.9_(46, 91, 3)_ACL-585.jpg",ACL-585,ACL-585,True,0.9966725707054138,4,False,es,True,PP-OCRv4
"1755800883_0.9_(54, 104, 3)_Z6L-717.jpg",Z6U-717,Z6U-717,True,0.8974709510803223,4,False,es,True,PP-OCRv4
"1755802418_0.9_(50, 104, 3)_BPW-164.jpg",BPW-164,BPW-164,True,0.9584726095199585,4,False,es,True,PP-OCRv4
"1755868030_0.9_(131, 138, 3)_AOW-798.jpg",A0W-798,AOW-79P,False,0.7892855405807495,4,False,es,True,PP-OCRv4
"1755800418_0.9_(53, 106, 3)_Z6A-203.jpg",Z6A-203,Z6A-203,True,0.939281165599823,4,False,es,True,PP-OCRv4
"1755800790_0.9_(43, 90, 3)_X4N-230.jpg",X4N-230,X4N-230,True,0.9862532019615173,4,False,es,True,PP-OCRv4
"1755812560_0.9_(47, 95, 3)_F9L-089.jpg",F9L-089,F9L-089,True,0.9882475733757019,4,False,es,True,PP-OCRv4
"1755872015_0.9_(61, 112, 3)_Z5D-360.jpg",Z5D-360,Z5D-360,True,0.8867775797843933,4,False,es,True,PP-OCRv4
"1755810071_0.9_(47, 99, 3)_F1N-370.jpg",F1N-370,F1N-370,True,0.9887966513633728,4,False,es,True,PP-OCRv4
"1755871813_0.9_(63, 107, 3)_Z5D-490.jpg",Z5D-490,750-490,False,0.9495577216148376,4,False,es,True,PP-OCRv4
"1755801426_0.9_(50, 102, 3)_W1A-763.jpg",W1A-763,W1A-763,True,0.9133245348930359,5,True,en,True,PP-OCRv3
"1755866275_0.9_(66, 112, 3)_Z5L-453.jpg",Z5U-453,Z5L-453,False,0.8498105406761169,5,True,en,True,PP-OCRv3
"1755801790_0.91_(49, 103, 3)_Z6C-695.jpg",Z6C-695,Z6C-695,True,0.9870933890342712,5,True,en,True,PP-OCRv3
"1755868571_0.91_(48, 96, 3)_BRT-304.jpg",BRT-304,BRT-304,True,0.9912038445472717,5,True,en,True,PP-OCRv3
"1755805218_0.9_(41, 88, 3)_Z7H-064.jpg",Z7H-064,Z7H-064,True,0.991553783416748,5,True,en,True,PP-OCRv3
"1755809743_0.9_(47, 93, 3)_Z11-272.jpg",Z1I-272,Z11-272,False,0.9744011759757996,5,True,en,True,PP-OCRv3
"1755800912_0.9_(41, 96, 3)_F51-233.jpg",F5I-233,F51-233,False,0.9369068145751953,5,True,en,True,PP-OCRv3
"1755802147_0.91_(46, 90, 3)_VBI-497.jpg",VBI-497,VBI-497,True,0.9937416315078735,5,True,en,True,PP-OCRv3
"1755802133_0.91_(49, 97, 3)_VCF-677.jpg",VCF-677,VCF-677,True,0.9897850155830383,5,True,en,True,PP-OCRv3
"1755803170_0.9_(45, 89, 3)_X3T-194.jpg",X3T-194,X3T-194,True,0.918595016002655,5,True,en,True,PP-OCRv3
"1755808144_0.9_(46, 94, 3)_Z2Q-021.jpg",Z2Q-021,Z2Q-021,True,0.9719389081001282,5,True,en,True,PP-OCRv3
"1755867790_0.9_(55, 104, 3)_V9K-468.jpg",V9K-468,19K-468,False,0.8448571562767029,5,True,en,True,PP-OCRv3
"1755869679_0.9_(63, 113, 3)_V7C-801.jpg",V7C-801,V7C-801,True,0.9757543206214905,5,True,en,True,PP-OCRv3
"1755868062_0.9_(56, 108, 3)_V9F-202.jpg",V9F-202,V9F-202,True,0.9559110999107361,5,True,en,True,PP-OCRv3
"1755872968_0.91_(50, 96, 3)_C1A-878.jpg",C1A-878,C1A-878,True,0.913101077079773,5,True,en,True,PP-OCRv3
"1755868072_0.9_(70, 117, 3)_Z7P-666.jpg",Z7P-666,Z7P-666,True,0.9219164848327637,5,True,en,True,PP-OCRv3
"1755806845_0.91_(44, 98, 3)_A3C-786.jpg",A3C-786,A3C-786,True,0.9701300263404846,5,True,en,True,PP-OCRv3
"1755801939_0.9_(48, 90, 3)_AYJ-561.jpg",AYJ-561,AYJ-561,True,0.9930626153945923,5,True,en,True,PP-OCRv3
"1755809021_0.9_(53, 108, 3)_Z40-588.jpg",Z4O-588,740-588,False,0.9374129176139832,5,True,en,True,PP-OCRv3
"1755873119_0.91_(46, 95, 3)_42E-705.jpg",42E-705,42E-705,True,0.8456618189811707,5,True,en,True,PP-OCRv3
"1755801190_0.9_(46, 98, 3)_V9K-468.jpg",V9K-468,V9K-468,True,0.9523459076881409,5,True,en,True,PP-OCRv3
"1755867860_0.91_(49, 93, 3)_Z1S-762.jpg",Z1S-762,Z1S-762,True,0.9832502007484436,5,True,en,True,PP-OCRv3
"1755871316_0.9_(51, 102, 3)_Z7M-111.jpg",Z7M-111,77M-111,False,0.9357987642288208,5,True,en,True,PP-OCRv3
"1755803736_0.9_(50, 103, 3)_BTQ-272.jpg",BTQ-272,BTQ-272,True,0.9835764169692993,5,True,en,True,PP-OCRv3
"1755866735_0.9_(46, 95, 3)_Z5Q-767.jpg",Z5Q-767,Z5Q-767,True,0.9708646535873413,5,True,en,True,PP-OCRv3
"1755804067_0.91_(63, 110, 3)_Z7G-042.jpg",Z7G-042,Z7G-042,True,0.9482554793357849,5,True,en,True,PP-OCRv3
"1755804243_0.9_(49, 94, 3)_Z7Y-445.jpg",Z7Y-445,Z7Y-445,True,0.9834977388381958,5,True,en,True,PP-OCRv3
"1755802650_0.9_(58, 114, 3)_A2E-705.jpg",A2E-705,42E-705,False,0.8610973954200745,5,True,en,True,PP-OCRv3
"1755803288_0.91_(47, 96, 3)_ASJ-523.jpg",ASJ-523,ASJ-523,True,0.9941145777702332,5,True,en,True,PP-OCRv3
"1755801494_0.91_(48, 101, 3)_BCF-122.jpg",BCF-122,BCF-122,True,0.9938501715660095,5,True,en,True,PP-OCRv3
"1755801598_0.92_(53, 108, 3)_A5G-752.jpg",A5G-752,A5G-752,True,0.9066238403320312,5,True,en,True,PP-OCRv3
"1755807086_0.91_(45, 90, 3)_Z4Y-618.jpg",Z4Y-618,Z4Y-618,True,0.9803361892700195,5,True,en,True,PP-OCRv3
"1755803163_0.9_(54, 107, 3)_V1H-723.jpg",V1H-723,1H-723,False,0.972879946231842,5,True,en,True,PP-OCRv3
"1755872312_0.9_(50, 97, 3)_Z7X-826.jpg",Z7X-826,Z7X-826,True,0.9851827621459961,5,True,en,True,PP-OCRv3
"1755802716_0.91_(47, 95, 3)_V4L-658.jpg",V4L-658,V4L-658,True,0.9857388138771057,5,True,en,True,PP-OCRv3
"1755805788_0.91_(48, 98, 3)_CRG-314.jpg",CRG-314,CRG-314,True,0.9964545369148254,5,True,en,True,PP-OCRv3
"1755802589_0.9_(48, 98, 3)_Z4Q-264.jpg",Z4Q-264,Z40-264,False,0.8028846383094788,5,True,en,True,PP-OCRv3
"1755871358_0.9_(48, 96, 3)_CRO-577.jpg",CRO-577,CRO-577,True,0.996383786201477,5,True,en,True,PP-OCRv3
"1755809037_0.9_(61, 113, 3)_Z2N-738.jpg",Z2N-738,Z2N-738,True,0.9169477224349976,5,True,en,True,PP-OCRv3
"1755866685_0.9_(48, 96, 3)_Z6F-642.jpg",Z6F-642,Z6F-642,True,0.9924514889717102,5,True,en,True,PP-OCRv3
"1755804330_0.91_(51, 102, 3)_Z8S-813.jpg",Z8S-813,Z8S-813,True,0.9653010368347168,5,True,en,True,PP-OCRv3
"1755804345_0.91_(46, 94, 3)_BLH-257.jpg",BLH-257,BLH-257,True,0.9711209535598755,5,True,en,True,PP-OCRv3
"1755803985_0.9_(127, 139, 3)_L2E-770.jpg",Z2E-770,L2E-770,False,0.9400043487548828,5,True,en,True,PP-OCRv3
"1755801570_0.9_(48, 97, 3)_X1J-790.jpg",X1J-790,X1J-790,True,0.9781085848808289,5,True,en,True,PP-OCRv3
"1755867948_0.91_(58, 112, 3)_B3H-759.jpg",B3W-759,B3H-759,False,0.9856883883476257,5,True,en,True,PP-OCRv3
"1755868036_0.9_(48, 100, 3)_Z8L-874.jpg",Z8L-874,Z8L-874,True,0.9498931765556335,5,True,en,True,PP-OCRv3
"1755870055_0.9_(48, 97, 3)_B2C-509.jpg",B2C-509,B2C-509,True,0.9848743081092834,5,True,en,True,PP-OCRv3
"1755871139_0.9_(50, 96, 3)_BSV-176.jpg",BSV-176,BSV-176,True,0.994174599647522,5,True,en,True,PP-OCRv3
"1755819352_0.91_(49, 108, 3)_D2E-683.jpg",D2E-683,D2E-683,True,0.9481109976768494,5,True,en,True,PP-OCRv3
"1755803979_0.9_(45, 90, 3)_BVH-663.jpg",BVH-663,BVH-663,True,0.9954825639724731,5,True,en,True,PP-OCRv3
"1755868990_0.9_(48, 98, 3)_Z3W-660.jpg",Z3W-660,Z3W-660,True,0.9585263133049011,5,True,en,True,PP-OCRv3
